@relation 'SemanalAcumulada_6-UltimasSemanas_6x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
7,11,19,7,2,3,1,4,False
8,11,19,8,1,3,0,4,False
9,10,14,5,1,3,0,3,False
10,9,14,5,0,3,0,3,False
11,8,14,4,0,0,0,3,False
12,7,13,4,0,0,0,2,False
13,7,12,3,0,0,0,2,False
14,8,12,2,0,0,0,2,False
15,9,14,2,1,0,1,3,False
16,7,11,1,1,0,1,2,False
17,9,14,3,1,0,1,2,False
18,11,16,4,1,0,1,2,False
1,0,0,0,0,0,0,0,True
2,3,3,4,1,0,0,0,True
3,7,10,8,2,1,1,1,True
4,12,17,9,3,1,1,2,True
5,16,23,10,4,4,2,3,True
6,18,27,10,5,4,2,4,True
7,21,31,12,6,4,2,4,True
8,20,33,9,5,4,2,4,True
9,18,29,5,4,3,1,3,True
10,15,27,7,3,3,1,3,True
11,12,26,6,3,0,0,3,True
12,13,25,8,3,0,0,2,True
13,11,24,7,2,0,0,2,True
14,12,24,6,3,0,0,2,True
15,14,25,6,4,0,0,3,True
16,13,21,3,4,0,0,2,True
17,13,22,3,3,0,0,1,True
18,13,24,1,2,0,0,1,True
1,3,3,2,1,1,0,0,False
2,8,8,2,2,1,1,0,False
3,11,11,2,3,1,1,1,False
4,13,13,3,4,1,2,1,False
5,16,16,5,5,5,2,2,False
6,18,20,6,6,5,2,2,False
7,16,19,5,6,4,2,2,False
8,13,17,6,6,4,1,2,False
9,12,16,6,5,4,1,1,False
10,12,16,5,4,4,0,1,False
11,11,15,4,4,0,0,1,False
12,10,12,4,3,0,0,1,False
13,11,14,3,2,0,0,1,False
14,11,13,2,2,0,1,1,False
15,11,13,2,3,0,1,2,False
16,11,13,2,3,0,1,2,False
17,9,11,1,2,0,1,1,False
18,9,11,1,2,0,1,1,False
1,1,2,1,1,0,0,0,True
2,3,4,1,1,0,0,0,True
3,5,8,1,2,0,1,0,True
4,6,10,2,3,3,1,0,True
5,8,14,2,4,3,1,1,True
6,10,16,3,5,3,1,2,True
7,10,15,3,4,4,1,2,True
8,12,18,5,5,4,2,2,True
9,11,16,5,4,4,1,2,True
10,11,17,4,4,1,1,2,True
11,9,14,4,3,1,1,1,True
12,8,13,4,3,1,1,0,True
13,7,13,3,3,0,1,0,True
14,3,8,1,2,0,0,0,True
15,2,6,1,2,0,0,0,True
16,1,3,1,1,0,0,0,True
17,1,2,1,1,0,0,0,True
18,0,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,False
2,2,2,0,0,0,0,0,False
3,4,8,0,1,0,1,0,False
4,7,13,1,2,0,1,1,False
5,8,17,1,2,0,1,1,False
6,9,19,1,2,0,1,2,False
7,9,20,1,2,0,1,2,False
8,9,22,1,3,0,1,2,False
9,7,18,1,2,0,0,2,False
10,4,16,0,1,0,0,1,False
11,3,15,0,1,0,0,1,False
12,2,13,0,1,0,0,0,False
13,2,16,0,1,0,0,0,False
14,0,14,0,0,0,0,0,False
15,3,17,1,1,0,0,1,False
16,4,16,1,1,0,0,2,False
17,5,16,1,1,0,0,3,False
18,6,17,1,1,0,0,3,False
1,0,0,0,0,0,0,0,True
2,1,4,1,1,0,0,0,True
3,2,7,2,1,0,0,0,True
4,2,10,2,1,0,0,0,True
5,4,13,3,1,0,0,1,True
6,5,17,3,1,0,0,1,True
7,5,18,3,1,0,0,1,True
8,4,15,2,0,0,0,1,True
9,5,15,1,0,0,0,1,True
10,5,15,1,0,0,0,1,True
11,4,17,0,1,0,0,0,True
12,3,13,0,1,0,0,0,True
13,3,16,0,1,0,0,0,True
14,3,19,0,1,0,0,0,True
15,1,20,0,1,0,0,0,True
16,4,21,0,2,0,0,0,True
17,4,19,0,1,0,0,0,True
18,4,20,0,1,0,0,0,True
1,0,2,0,0,0,0,0,False
2,1,7,1,0,0,0,0,False
3,4,13,1,1,0,0,1,False
4,5,18,2,1,0,0,1,False
5,8,22,3,1,0,0,1,False
6,11,28,3,2,0,0,2,False
7,12,27,3,3,0,0,2,False
8,11,25,2,3,0,0,2,False
9,9,22,2,2,0,0,1,False
10,8,20,1,2,0,0,1,False
11,6,21,1,2,0,0,1,False
12,4,17,1,1,0,0,0,False
13,4,20,2,0,1,0,0,False
14,5,19,2,0,1,0,0,False
15,5,21,2,1,1,0,0,False
16,6,21,2,1,1,0,1,False
17,6,19,1,1,1,0,1,False
18,6,21,1,1,1,0,1,False
1,0,0,0,0,0,0,0,False
2,1,1,0,0,0,1,0,False
3,4,6,1,1,0,1,1,False
4,7,9,1,2,0,1,2,False
5,9,12,1,2,0,1,3,False
6,11,14,1,2,0,1,4,False
7,11,17,1,2,0,1,4,False
8,11,17,1,3,0,0,4,False
9,8,12,0,2,0,0,3,False
10,5,10,0,1,0,0,2,False
11,5,10,0,2,0,0,2,False
12,3,8,0,2,0,0,1,False
13,3,7,0,2,0,0,1,False
14,2,8,0,1,0,0,1,False
15,4,10,0,1,0,0,2,False
16,5,10,0,1,0,0,2,False
17,5,13,0,0,0,0,2,False
18,8,17,0,0,0,0,2,False
1,1,4,3,1,0,0,0,True
2,5,11,6,2,2,1,0,True
3,9,18,6,3,2,1,1,True
4,11,21,7,4,2,1,1,True
5,13,25,8,5,6,2,2,True
6,15,29,8,6,6,2,3,True
7,15,29,6,6,7,2,3,True
8,14,28,4,6,5,2,3,True
9,10,23,4,5,5,2,2,True
10,9,23,3,4,5,2,2,True
11,8,23,2,4,1,1,2,True
12,6,21,2,3,1,1,1,True
13,5,22,1,2,0,1,1,True
14,3,18,0,1,0,0,1,True
15,3,18,0,1,0,0,1,True
16,2,15,0,1,0,0,1,True
17,1,11,0,0,0,0,0,True
18,1,9,0,0,0,0,0,True
1,0,0,0,0,0,0,0,False
2,3,6,3,1,0,1,0,False
3,8,11,5,2,1,1,1,False
4,10,15,5,2,1,1,1,False
5,13,19,5,3,1,2,2,False
6,15,23,5,3,1,2,2,False
7,17,28,5,4,1,2,2,False
8,18,28,3,3,1,1,2,False
9,16,26,4,3,0,1,1,False
10,15,25,4,3,0,1,2,False
11,14,26,5,3,0,0,2,False
12,13,26,6,3,0,0,2,False
13,12,26,7,2,0,0,2,False
14,11,24,6,3,0,0,2,False
15,11,26,3,2,0,0,3,False
16,11,25,3,2,0,0,3,False
17,9,25,2,1,0,0,2,False
18,9,23,1,1,0,0,2,False
1,0,2,0,0,0,0,0,True
2,1,5,3,1,0,0,0,True
3,3,8,4,2,0,1,0,True
4,4,10,5,3,0,1,0,True
5,5,12,5,3,0,1,0,True
6,7,14,5,3,0,1,1,True
7,8,14,6,3,0,1,1,True
8,9,14,3,3,0,2,1,True
9,8,12,2,2,0,1,1,True
10,7,10,1,1,0,1,1,True
11,7,10,1,2,0,1,2,True
12,5,10,1,2,0,1,1,True
13,4,8,0,2,0,1,1,True
14,2,5,0,1,0,0,1,True
15,2,5,1,2,0,0,1,True
16,4,7,2,2,0,0,1,True
17,3,5,2,1,0,0,0,True
18,3,3,2,1,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
3,2,5,1,1,1,1,1,True
4,5,10,1,2,1,1,2,True
5,6,13,2,3,1,2,2,True
6,7,17,2,3,1,2,3,True
7,7,19,2,3,1,2,3,True
8,10,22,2,4,1,2,3,True
9,8,21,1,3,0,1,2,True
10,6,19,1,2,0,1,2,True
11,5,17,0,1,0,0,2,True
12,4,15,0,1,0,0,1,True
13,4,13,0,1,0,0,1,True
14,1,9,0,0,0,0,1,True
15,1,6,0,0,0,0,1,True
16,0,3,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,3,1,0,0,0,0,True
2,3,8,5,1,2,1,0,True
3,4,11,5,1,2,1,0,True
4,6,15,6,2,5,1,1,True
5,8,17,6,3,5,1,2,True
6,9,21,6,3,5,1,3,True
7,9,22,6,4,6,1,3,True
8,12,24,3,4,4,1,3,True
9,13,24,3,4,4,1,3,True
10,12,22,2,3,1,1,2,True
11,12,23,4,3,1,1,2,True
12,11,20,4,3,1,1,1,True
13,11,19,3,2,0,1,1,True
14,6,12,2,1,0,0,1,True
15,5,10,2,1,0,0,1,True
16,4,8,2,1,0,0,1,True
17,3,7,0,0,0,0,0,True
18,3,6,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,2,4,3,1,4,0,0,True
5,5,10,4,2,4,0,0,True
6,8,14,5,3,5,0,1,True
7,10,20,5,4,5,0,1,True
8,12,25,5,5,5,1,1,True
9,13,29,5,5,5,1,1,True
10,13,30,2,4,1,1,2,True
11,13,27,2,4,2,1,3,True
12,10,24,1,3,1,1,2,True
13,9,21,1,2,1,1,2,True
14,7,18,1,1,1,0,2,True
15,9,18,1,2,1,0,3,True
16,8,15,1,2,1,0,2,True
17,6,13,0,1,0,0,1,True
18,6,13,0,1,0,0,1,True
1,0,0,0,0,0,0,0,False
2,3,5,4,1,2,0,0,False
3,7,12,8,2,2,1,1,False
4,11,17,9,3,2,1,2,False
5,14,24,10,4,5,1,3,False
6,16,29,14,5,5,1,4,False
7,19,32,15,6,6,1,4,False
8,19,32,14,5,4,2,4,False
9,18,28,10,4,4,1,3,False
10,17,28,9,4,4,1,3,False
11,16,24,8,3,1,1,3,False
12,16,22,5,3,2,1,2,False
13,15,23,5,3,1,1,2,False
14,13,22,2,4,1,0,2,False
15,11,23,2,4,1,0,3,False
16,12,22,2,4,1,0,3,False
17,10,25,2,4,1,0,2,False
18,11,26,1,3,0,0,2,False
1,0,1,0,0,0,0,0,True
2,2,4,0,0,0,1,0,True
3,7,10,0,1,0,1,1,True
4,12,16,1,2,7,1,1,True
5,15,20,2,3,7,1,2,True
6,18,26,3,4,8,1,2,True
7,20,28,3,5,8,1,2,True
8,21,30,3,6,8,1,2,True
9,17,26,3,5,8,1,1,True
10,12,21,2,4,1,1,1,True
11,11,19,2,4,2,1,0,True
12,8,13,1,3,1,1,0,True
13,7,11,1,2,1,1,0,True
14,4,6,1,1,1,0,0,True
15,4,5,1,1,1,0,0,True
16,4,4,1,1,1,0,0,True
17,2,2,0,0,0,0,0,True
18,2,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,3,4,2,1,1,0,1,True
5,4,7,3,2,1,0,1,True
6,4,8,3,2,1,0,1,True
7,5,12,5,2,2,0,1,True
8,7,16,5,3,2,1,1,True
9,8,20,7,3,2,1,1,True
10,7,20,7,3,1,1,0,True
11,8,22,8,3,1,1,1,True
12,8,22,8,3,1,1,1,True
13,8,20,6,3,0,1,1,True
14,6,18,6,2,0,0,1,True
15,6,16,4,2,0,0,2,True
16,5,13,2,1,0,0,2,True
17,3,9,0,0,0,0,1,True
18,3,8,0,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,2,3,1,1,0,1,0,True
3,5,7,1,1,0,1,1,True
4,6,8,2,1,3,1,1,True
5,8,10,2,1,3,1,2,True
6,9,11,3,1,4,1,2,True
7,10,12,3,2,4,2,2,True
8,9,11,2,1,4,1,2,True
9,6,7,2,1,4,1,1,True
10,5,6,1,1,1,1,1,True
11,3,4,1,1,1,1,0,True
12,2,3,0,1,0,1,0,True
13,1,2,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,1,1,1,0,0,0,True
2,3,3,1,1,0,1,0,True
3,4,4,2,2,0,1,0,True
4,6,8,2,3,0,1,1,True
5,6,13,2,3,0,1,1,True
6,8,16,3,4,0,1,2,True
7,9,18,2,3,0,1,2,True
8,10,21,2,3,0,0,2,True
9,10,21,1,2,0,0,2,True
10,10,19,1,1,0,0,1,True
11,13,18,1,2,0,0,2,True
12,11,17,0,1,0,0,1,True
13,10,16,1,1,0,0,1,True
14,7,13,1,1,0,0,1,True
15,8,17,1,2,0,0,1,True
16,6,18,1,2,0,0,1,True
17,4,20,2,1,0,0,1,True
18,4,20,2,1,0,0,1,True
1,1,3,1,0,0,0,0,True
2,1,5,1,0,0,0,0,True
3,6,10,4,1,0,0,0,True
4,9,14,5,2,0,0,1,True
5,13,19,6,3,0,0,1,True
6,14,22,6,4,0,0,1,True
7,14,23,6,5,0,0,1,True
8,14,22,6,5,0,0,1,True
9,10,18,3,4,0,0,1,True
10,7,14,2,3,0,0,0,True
11,3,10,1,2,0,0,0,True
12,2,7,1,1,0,0,0,True
13,1,4,0,0,0,0,0,True
14,2,4,0,0,0,0,0,True
15,1,3,0,0,0,0,0,True
16,2,4,1,1,0,0,0,True
17,5,7,1,1,0,0,1,True
18,6,10,1,1,0,0,1,True
1,0,3,0,0,0,0,0,True
2,1,9,1,1,0,0,0,True
3,6,15,1,2,0,1,1,True
4,8,17,1,2,0,1,1,True
5,11,21,2,3,0,2,2,True
6,12,26,2,3,0,2,3,True
7,13,25,2,4,0,2,3,True
8,14,23,1,4,0,3,3,True
9,9,20,1,3,0,2,2,True
10,8,21,1,3,0,2,2,True
11,7,21,2,2,0,1,2,True
12,7,18,2,2,0,1,1,True
13,6,18,2,1,0,1,1,True
14,4,14,2,0,0,0,1,True
15,6,16,2,1,0,1,1,True
16,5,13,2,1,0,1,1,True
17,4,10,0,1,0,1,0,True
18,5,11,0,1,0,1,0,True
1,0,0,0,0,0,0,0,True
2,3,4,1,1,0,1,0,True
3,4,9,1,1,0,1,0,True
4,6,16,1,2,0,1,1,True
5,9,22,3,3,0,1,2,True
6,10,25,3,4,0,1,3,True
7,12,28,3,5,0,1,3,True
8,11,29,2,5,0,0,3,True
9,16,30,4,5,2,1,3,True
10,18,28,5,4,3,1,2,True
11,20,28,6,4,5,1,2,True
12,21,29,7,3,5,1,1,True
13,20,28,7,3,5,1,1,True
14,19,24,7,2,5,1,1,True
15,13,18,5,2,3,0,1,True
16,9,13,4,2,2,0,1,True
17,4,7,1,1,0,0,0,True
18,2,3,0,1,0,0,0,True
1,0,0,0,0,0,0,0,False
2,0,3,0,0,0,0,0,False
3,1,7,1,0,0,0,1,False
4,2,10,2,0,0,0,1,False
5,2,14,2,0,0,0,1,False
6,3,17,2,0,0,0,2,False
7,4,21,6,0,3,0,2,False
8,6,22,7,1,3,1,2,False
9,6,23,7,1,3,1,1,False
10,6,23,6,1,3,1,1,False
11,10,25,7,1,4,1,2,False
12,9,26,7,1,4,1,1,False
13,10,29,3,2,1,1,1,False
14,11,30,2,2,1,1,1,False
15,12,28,1,2,1,1,2,False
16,12,29,1,2,1,1,2,False
17,9,26,0,2,0,1,1,False
18,9,23,0,2,0,1,1,False
1,2,2,1,1,1,0,0,True
2,2,3,1,1,1,0,0,True
3,3,4,1,2,1,0,1,True
4,4,6,1,2,1,0,2,True
5,5,7,2,2,1,0,3,True
6,5,7,2,2,1,0,3,True
7,3,6,1,1,0,0,3,True
8,4,8,1,1,0,0,3,True
9,3,7,1,0,0,0,2,True
10,2,5,1,0,0,0,1,True
11,3,6,0,0,0,0,1,True
12,4,7,0,0,0,0,1,True
13,4,6,0,0,0,0,1,True
14,3,3,0,0,0,0,1,True
15,3,3,0,0,0,0,1,True
16,3,3,0,0,0,0,1,True
17,1,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,0,0,0,0,0,0,0,True
5,0,1,0,0,0,0,0,True
6,0,1,0,0,0,0,0,True
7,0,2,0,0,0,0,0,True
8,0,3,0,0,0,0,0,True
9,0,3,0,0,0,0,0,True
10,0,4,0,0,0,0,0,True
11,0,4,0,0,0,0,0,True
12,1,5,0,0,0,0,0,True
13,1,5,0,0,0,0,0,True
14,1,4,0,0,0,0,0,True
15,1,5,0,0,0,0,0,True
16,1,4,0,0,0,0,0,True
17,1,3,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,0,4,0,0,0,0,0,True
3,2,9,0,0,0,0,1,True
4,4,14,0,0,0,0,2,True
5,6,19,0,0,0,0,3,True
6,6,22,0,0,0,0,3,True
7,6,26,0,0,0,0,3,True
8,7,27,0,0,0,0,3,True
9,5,23,0,0,0,0,2,True
10,3,19,0,0,0,0,1,True
11,1,14,0,0,0,0,0,True
12,1,11,0,0,0,0,0,True
13,1,7,0,0,0,0,0,True
14,0,3,0,0,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,2,3,1,0,0,1,0,True
5,5,7,5,1,3,2,1,True
6,7,12,6,1,3,2,1,True
7,9,16,6,1,3,2,1,True
8,11,19,6,1,3,3,1,True
9,12,20,6,1,3,3,1,True
10,11,21,5,1,3,2,2,True
11,9,19,1,0,0,1,2,True
12,7,16,0,0,0,1,2,True
13,5,13,0,0,0,1,2,True
14,4,12,0,0,0,0,2,True
15,3,11,0,0,0,0,2,True
16,2,7,0,0,0,0,1,True
17,1,5,0,0,0,0,0,True
18,1,3,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,2,0,0,0,1,0,True
3,7,8,1,1,1,1,1,True
4,11,13,2,1,1,1,2,True
5,15,19,3,2,4,1,3,True
6,17,22,4,2,4,1,4,True
7,19,25,5,2,5,1,4,True
8,18,24,5,2,5,0,4,True
9,13,19,4,1,4,0,3,True
10,9,14,3,1,4,0,2,True
11,5,8,2,0,1,0,1,True
12,3,5,1,0,1,0,0,True
13,1,2,0,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,4,0,0,0,0,0,True
2,1,8,1,1,1,0,0,True
3,4,14,1,2,1,1,1,True
4,6,21,1,2,1,1,1,True
5,7,27,2,3,4,1,1,True
6,8,30,3,4,4,1,2,True
7,9,27,4,4,5,1,2,True
8,8,23,3,3,4,1,2,True
9,5,17,3,2,4,0,1,True
10,3,10,3,2,4,0,1,True
11,2,4,2,1,1,0,1,True
12,1,1,1,0,1,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,4,5,3,0,0,0,0,True
3,9,10,7,1,0,1,1,True
4,12,15,8,1,0,2,1,True
5,17,21,11,2,0,2,2,True
6,19,25,13,3,1,2,2,True
7,22,28,14,3,1,2,2,True
8,19,25,11,3,1,2,2,True
9,15,21,7,2,1,1,1,True
10,13,19,6,3,1,0,1,True
11,9,14,3,2,1,0,1,True
12,7,10,1,1,0,0,1,True
13,4,7,0,1,0,0,1,True
14,3,6,0,1,0,0,1,True
15,2,7,0,1,0,0,1,True
16,1,4,0,0,0,0,1,True
17,0,3,0,0,0,0,0,True
18,0,3,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
3,2,5,0,1,0,0,1,True
4,5,8,1,2,3,2,1,True
5,6,9,2,2,5,2,1,True
6,7,10,3,3,6,2,1,True
7,9,12,5,4,7,2,1,True
8,11,13,6,5,7,2,1,True
9,9,9,6,4,7,2,0,True
10,6,6,5,3,4,0,0,True
11,5,5,4,3,2,0,0,True
12,4,4,3,2,1,0,0,True
13,2,2,1,1,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,5,5,4,1,1,1,0,True
3,10,12,4,2,1,2,1,True
4,14,18,5,3,1,2,2,True
5,17,24,5,3,1,3,3,True
6,19,28,5,3,1,3,4,True
7,19,30,5,3,1,3,4,True
8,17,28,1,2,0,2,4,True
9,15,24,1,2,0,1,3,True
10,14,22,2,1,0,1,3,True
11,14,19,5,2,0,0,3,True
12,12,16,5,2,0,0,2,True
13,12,15,5,2,0,0,2,True
14,10,13,5,3,0,0,2,True
15,7,10,5,2,0,0,2,True
16,4,6,3,2,0,0,1,True
17,1,3,0,1,0,0,0,True
18,2,4,0,1,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,5,0,0,0,0,0,True
3,4,11,1,1,0,0,1,True
4,4,16,1,1,0,0,1,True
5,6,21,1,1,0,0,2,True
6,6,25,1,1,0,0,2,True
7,7,30,1,1,0,0,2,True
8,7,31,1,2,0,0,2,True
9,4,29,0,1,0,0,1,True
10,6,29,1,2,0,0,2,True
11,5,30,2,2,0,0,1,True
12,5,30,2,2,0,0,1,True
13,4,28,2,2,0,0,1,True
14,3,24,2,1,0,0,1,True
15,3,20,2,1,0,0,1,True
16,1,17,1,0,0,0,0,True
17,0,12,0,0,0,0,0,True
18,0,8,0,0,0,0,0,True
1,1,1,4,0,1,0,0,True
2,5,7,5,0,1,1,0,True
3,7,11,5,1,1,1,1,True
4,10,17,5,1,1,2,1,True
5,10,17,5,1,1,2,1,True
6,10,18,5,1,1,2,1,True
7,9,17,1,1,0,2,1,True
8,5,11,0,1,0,1,1,True
9,3,7,0,0,0,1,0,True
10,0,1,0,0,0,0,0,True
11,0,1,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,4,3,0,0,0,0,True
2,5,10,6,0,0,1,0,True
3,8,15,8,1,0,1,1,True
4,9,20,8,2,0,2,1,True
5,11,26,8,3,0,2,2,True
6,12,30,8,4,0,2,2,True
7,11,28,5,4,0,2,2,True
8,9,25,3,5,0,1,2,True
9,6,20,1,4,0,1,1,True
10,5,16,1,3,0,0,1,True
11,3,10,1,2,0,0,0,True
12,2,6,1,1,0,0,0,True
13,2,4,1,1,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,1,1,0,0,0,True
3,8,10,5,2,1,1,1,True
4,11,13,5,2,1,3,1,True
5,12,15,5,3,1,3,1,True
6,13,17,8,3,1,3,1,True
7,14,19,8,3,1,3,1,True
8,14,18,9,3,1,3,1,True
9,13,17,5,2,0,2,0,True
10,13,17,5,2,0,0,0,True
11,14,19,5,2,0,0,0,True
12,14,21,2,2,0,0,0,True
13,14,21,2,2,0,0,0,True
14,12,20,0,2,0,0,0,True
15,8,15,0,2,0,0,0,True
16,5,13,0,2,0,0,0,True
17,3,9,0,1,0,0,0,True
18,2,5,0,1,0,0,0,True
1,1,5,1,1,0,0,0,True
2,3,7,2,2,1,0,0,True
3,4,11,4,3,1,0,0,True
4,6,14,5,4,1,0,1,True
5,7,16,7,5,1,0,1,True
6,9,20,7,6,1,0,2,True
7,9,17,7,5,1,0,2,True
8,10,20,8,5,0,0,2,True
9,11,18,6,4,0,0,2,True
10,10,17,6,4,0,0,1,True
11,10,16,5,3,0,0,1,True
12,8,12,5,2,0,0,0,True
13,8,12,4,2,0,0,0,True
14,5,9,2,1,0,0,0,True
15,4,9,2,1,0,0,0,True
16,3,7,1,0,0,0,0,True
17,3,7,0,0,0,0,0,True
18,3,8,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,1,0,0,0,1,0,True
3,2,3,0,0,0,1,1,True
4,3,4,0,0,0,2,1,True
5,4,5,0,0,0,2,2,True
6,5,6,1,0,0,2,2,True
7,6,7,1,0,0,2,2,True
8,5,6,1,0,0,1,2,True
9,4,4,1,0,0,1,1,True
10,3,3,1,0,0,0,1,True
11,2,2,1,0,0,0,0,True
12,1,1,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,0,1,0,0,0,True
2,4,6,1,2,0,0,0,True
3,7,11,1,3,0,1,0,True
4,10,15,2,4,0,1,1,True
5,12,18,3,5,0,1,1,True
6,14,20,4,6,0,1,2,True
7,14,22,7,6,2,1,2,True
8,13,22,6,5,2,1,2,True
9,10,18,6,4,2,0,2,True
10,7,15,5,3,2,0,1,True
11,5,12,4,2,2,0,1,True
12,3,10,3,1,2,0,0,True
13,1,6,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,5,1,0,1,0,0,True
3,3,10,1,0,1,1,1,True
4,6,14,2,1,1,1,2,True
5,6,14,2,1,1,1,2,True
6,6,14,2,1,1,1,2,True
7,7,15,2,1,1,1,2,True
8,6,10,1,1,0,1,2,True
9,4,5,1,1,0,0,1,True
10,1,2,0,0,0,0,0,True
11,1,3,0,0,0,0,0,True
12,1,3,0,0,0,0,0,True
13,0,2,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,3,0,0,0,0,0,True
2,3,5,0,0,0,0,0,True
3,5,9,0,0,0,1,0,True
4,6,10,0,1,0,1,0,True
5,6,12,0,1,0,1,0,True
6,8,15,1,2,0,1,1,True
7,7,18,2,3,1,1,1,True
8,7,18,3,3,1,1,1,True
9,6,15,3,3,1,0,1,True
10,6,16,3,2,1,0,1,True
11,7,15,3,2,1,0,1,True
12,5,12,2,1,1,0,0,True
13,4,6,1,0,0,0,0,True
14,3,4,0,0,0,0,0,True
15,2,3,0,0,0,0,0,True
16,1,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,6,4,1,1,1,0,True
3,7,11,4,2,1,1,0,True
4,10,16,6,3,1,1,1,True
5,12,21,7,4,1,1,1,True
6,13,24,7,4,1,1,2,True
7,14,27,8,5,2,1,2,True
8,11,23,4,4,1,0,2,True
9,8,20,4,3,1,0,2,True
10,5,16,2,2,1,0,1,True
11,3,11,1,1,1,0,1,True
12,2,8,1,1,1,0,0,True
13,1,5,0,0,0,0,0,True
14,1,3,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,1,0,0,1,0,True
3,6,8,1,1,0,2,1,True
4,9,14,1,1,0,2,2,True
5,14,20,5,2,0,2,3,True
6,16,23,7,3,0,2,3,True
7,16,23,7,3,0,2,3,True
8,16,21,6,3,0,1,3,True
9,11,16,6,2,0,0,2,True
10,8,10,6,2,0,0,1,True
11,3,4,2,1,0,0,0,True
12,1,1,0,0,0,0,0,True
13,1,2,0,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,1,2,1,1,0,0,1,True
16,1,2,1,1,0,0,1,True
17,1,2,1,1,0,0,1,True
18,1,2,1,1,0,0,1,True
